,latitude,longitude
151,54.90636105543524,11.86882443172571
152,54.90623749021567,11.868858570853135
153,54.90611137432219,11.868893473266331
154,54.90598258700692,11.868929169088624
155,54.905850945625915,11.86896562929439
156,54.90571621805298,11.869002895093457
157,54.90557827227895,11.869041207254767
158,54.90543712653349,11.869080716378802
159,54.905293100805864,11.869121329029252
160,54.90514670621577,11.869162935636746
161,54.90499864284191,11.86920516484916
162,54.90484955979728,11.869247630676947
163,54.90470009562173,11.869290074447344
164,54.9045511480458,11.869332080489093
165,54.90440354036717,11.869373319602005
166,54.9042580368603,11.869413172182549
167,54.90411535074066,11.869451263900775
168,54.90397616384974,11.869487515313365
169,54.90384097535468,11.869522137733153
170,54.90370981989315,11.86955560129073
171,54.90358227673593,11.869588237994503
172,54.90345776930034,11.869620578311851
173,54.903335515662576,11.869653073389998
174,54.90321484154758,11.869685927683976
175,54.903095509957986,11.869719089808449
176,54.90297761900764,11.869752363688164
177,54.90286158389659,11.86978552882277
178,54.90274797564464,11.869818140220884
179,54.902637370874494,11.86984956352723
180,54.90253044996551,11.869878621902828
181,54.90242771019654,11.869903623646904
182,54.90232945440829,11.869922577219633
183,54.902235685580244,11.869932841022056
184,54.90214626214514,11.869931921232835
185,54.90206087638656,11.869918210947814
186,54.901979388857285,11.869891834378151
187,54.90190219343271,11.86985472196752
188,54.90183000616681,11.869809946650866
189,54.90176409438613,11.869761129132513
190,54.90170570394417,11.869712369682956
191,54.90165592252486,11.86966712545172
192,54.90161529302839,11.869628761396255
193,54.9015834421665,11.8695999418991
194,54.901558905557934,11.86958259149409
195,54.90153932501573,11.869578445379698
196,54.90152225514393,11.869589801842825
197,54.90150563845832,11.869619356708819
198,54.901489025553204,11.869669594504142
199,54.901472983242336,11.86974183272726
200,54.90145801340591,11.86983499694491
201,54.90144426105037,11.869946891749938
202,54.90143185007242,11.870075406187848
203,54.90142113053099,11.87021884919775
204,54.90141239080007,11.870375421849253
205,54.90140566055002,11.870542996920333
206,54.901400666592295,11.870718303377384
207,54.90139672154483,11.870897972460444
208,54.90139279276455,11.871079300277515
209,54.90138834794265,11.871259857406102
210,54.90138341852869,11.871436502953074
211,54.90137840144575,11.87160453981066
212,54.90137335616823,11.87175992856113
213,54.901368225306975,11.871899277694487
214,54.90136301254461,11.872019394117476
215,54.90135804915922,11.872117460820485
216,54.90135408937424,11.87219198286099
217,54.90135122942244,11.872244330710485
218,54.90134938320772,11.872277836343475
219,54.90134852861533,11.872296947569826
220,54.901347899929426,11.872306472406423
221,54.901346963329466,11.87230962669644
222,54.90134581043762,11.87230972827478
223,54.90134487120344,11.872309539319229
224,54.90134498422504,11.87231144348747
225,54.90134748601113,11.872317608897749
226,54.90135429435436,11.872330060435136
227,54.90136794238799,11.872350586812424
228,54.90139149540702,11.872380402234505
229,54.90142704761808,11.872413359757351
230,54.90147578862453,11.872447374975414
231,54.901538172423464,11.872481335596502
232,54.9016139698821,11.872515902271703
233,54.90170237273071,11.872553010877164
234,54.90180219912093,11.872594880430372
235,54.90191221143835,11.872643610712904
236,54.90203115578003,11.872700102783936
237,54.90215814423796,11.872764377633848
238,54.90229212796758,11.872835876507727
239,54.90243237735085,11.872913384968404
240,54.90257858270467,11.872995588855238
241,54.902730540086466,11.873080856761488
242,54.902888205158696,11.873167520290599
243,54.903051618688956,11.873254160522245
244,54.90322059567032,11.873339397783727
245,54.90339491857412,11.873422939029231
246,54.903574203790704,11.873505147323833
247,54.90375800603881,11.873586563281004
248,54.903945926663106,11.87366789571384
249,54.90413756261376,11.873749574718968
250,54.90433233719709,11.873832058472459
251,54.90452966397308,11.873915300951943
252,54.90472875986719,11.87399899484611
253,54.904928577520174,11.874082727026867
254,54.90512785778958,11.874165999274505
255,54.90532523401446,11.874248242031115
256,54.905519453656105,11.87432894506591
257,54.90570921222396,11.874407784251892
258,54.90589349251147,11.874484352014532
259,54.90607150682586,11.874558500479193
260,54.90624271431688,11.874630058377415
261,54.9064065640007,11.874699004864372
262,54.90656225778045,11.874764910307107
263,54.90670856023058,11.87482727406284
264,54.906844313900166,11.87488541600341
265,54.90696839401847,11.874938744478627
266,54.90708027428237,11.874986785542076
267,54.90717999001471,11.875029435674206
268,54.90726850668613,11.875067543944603
269,54.90734785000379,11.875100711287471
270,54.907418927230374,11.875127651541327
271,54.907482419236835,11.87514694317851
272,54.90753856961322,11.87515661601779
273,54.90758736053627,11.875154240427518
274,54.90762838437011,11.87513886384029
275,54.90766147622387,11.875111398204169
276,54.90768695990209,11.875074186057105
277,54.90770545410552,11.875030724428788
278,54.907717895248446,11.874985563514427
279,54.90772542838248,11.874943210305194
280,54.90772928156967,11.874907403337202
281,54.90773075363272,11.874880387468064
282,54.90773083088036,11.874860544291694
283,54.90773019784062,11.874847530207207
284,54.90772917449507,11.874840067880788
285,54.907728028428124,11.874836525701076
286,54.90772702977889,11.874835411279241
287,54.907726242805694,11.874835688096937
288,54.90772567138124,11.874836637097017
289,54.907725288032026,11.874837799478126
290,54.90772505304096,11.87483891194245
291,54.907724925869076,11.874839846938942
292,54.907724871096676,11.874840563620385
293,54.907724860755955,11.874841070968726
294,54.90772487450327,11.87484140216849
295,54.90772489866538,11.874841598221787
296,54.90772492484135,11.874841698518319
297,54.907724948468704,11.874841736243193
298,54.90772496756726,11.87484173688107
299,54.9077249817452,11.874841718504868
300,54.90772499147486,11.874841692935743
301,54.90772499760505,11.874841667189239
302,54.90772500106074,11.874841644869896
303,54.907725002679385,11.874841627349005
304,54.90772500313936,11.874841614670787
305,54.907725002945185,11.874841606196167
306,54.9077250024437,11.874841601024674
307,54.90772500185389,11.874841598245462
308,54.907725001299596,11.87484159706684
309,54.90772500083916,11.874841596866094
310,54.90772500048953,11.874841597191825
311,54.90772500024421,11.874841597741732
312,54.907725000085655,11.874841598330912
313,54.90772499999303,11.874841598859637
314,54.90772499994671,11.874841599285272
315,54.90772499993035,11.874841599600142
316,54.90772499993152,11.874841599815463
317,54.90772499994147,11.874841599950564
318,54.907724999954546,11.874841600026265
319,54.90772499996743,11.874841600061309
320,54.907724999978456,11.874841600070818
321,54.907724999987025,11.874841600065995
322,54.90772499999317,11.874841600054516
323,54.90772499999724,11.87484160004121
324,54.9077249999997,11.874841600028788
325,54.907725000000994,11.874841600018515
326,54.90772500000151,11.874841600010743
327,54.90772500000158,11.87484160000531
328,54.90772500000139,11.87484160000181
329,54.90772500000111,11.874841599999778
330,54.90772500000081,11.87484159999877
331,54.90772500000055,11.874841599998424
332,54.90772500000035,11.874841599998463
333,54.90772500000019,11.874841599998692
334,54.907725000000084,11.87484159999899
335,54.90772500000002,11.874841599999279
336,54.907724999999985,11.874841599999524
337,54.90772499999997,11.874841599999714
338,54.907724999999964,11.87484159999985
339,54.90772499999997,11.874841599999941
340,54.90772499999997,11.874841599999996
341,54.90772499999997,11.874841600000025
342,54.90772499999998,11.874841600000035
343,54.90772499999998,11.874841600000035
344,54.907724999999985,11.874841600000032
345,54.90772499999999,11.874841600000025
346,54.907725,11.874841600000018
347,54.907725000000006,11.874841600000012
348,54.90772500000001,11.874841600000007
349,54.90772500000001,11.874841600000003
350,54.90772500000001,11.8748416
351,54.90772500000001,11.874841599999998
352,54.90772500000001,11.874841599999998
353,54.90772500000001,11.874841599999998
354,54.90772500000001,11.874841599999998
355,54.907725000000006,11.874841599999996
356,54.907725,11.874841599999996
357,54.907725,11.874841599999996
358,54.907725,11.874841599999996
359,54.907725,11.874841599999996
360,54.907725,11.874841599999998
361,54.907725,11.8748416
362,54.907725,11.8748416
363,54.907725,11.8748416
364,54.907725000000006,11.8748416
365,54.90772500000001,11.8748416
366,54.90772500000001,11.8748416
367,54.90772500000001,11.8748416
368,54.90772500000001,11.8748416
369,54.90772500000001,11.8748416
370,54.90772500000001,11.874841600000002
371,54.90772500000001,11.874841600000007
372,54.90772500000001,11.874841600000016
373,54.907725000000006,11.874841600000027
374,54.907725,11.87484160000004
375,54.907725,11.874841600000057
376,54.907725000000006,11.874841600000071
377,54.907725000000006,11.87484160000008
378,54.907725000000006,11.874841600000078
379,54.907725000000006,11.874841600000051
380,54.907725,11.874841599999982
381,54.907724999999985,11.874841599999852
382,54.907724999999964,11.874841599999638
383,54.90772499999993,11.874841599999314
384,54.90772499999986,11.874841599998865
385,54.907724999999765,11.87484159999829
386,54.90772499999965,11.87484159999762
387,54.90772499999952,11.874841599996945
388,54.907724999999395,11.874841599996442
389,54.90772499999932,11.874841599996413
390,54.907724999999346,11.874841599997316
391,54.90772499999957,11.874841599999801
392,54.90772500000014,11.874841600004725
393,54.90772500000122,11.874841600013108
394,54.90772500000301,11.874841600026024
395,54.907725000005705,11.874841600044364
396,54.90772500000945,11.874841600068427
397,54.90772500001425,11.874841600097255
398,54.90772500001985,11.874841600127702
399,54.90772500002551,11.874841600153175
400,54.907725000029764,11.874841600162082
401,54.907725000030126,11.874841600136143
402,54.907725000022765,11.87484160004887
403,54.907725000002245,11.874841599864775
404,54.90772499996143,11.874841599540247
405,54.90772499989179,11.874841599027425
406,54.9077249997843,11.874841598282938
407,54.90772499963143,11.874841597283822
408,54.90772499943055,11.874841596053244
409,54.907724999189384,11.87484159469857
410,54.90772499893385,11.874841593463403
411,54.907724998718585,11.87484159279309
412,54.907724998639836,11.874841593409052
413,54.90772499884966,11.874841596380545
414,54.90772499956878,11.874841603172136
415,54.90772500109332,11.874841615630901
416,54.90772500378793,11.874841635858937
417,54.907725008053866,11.874841665895296
418,54.90772501425673,11.874841707109578
419,54.90772502259431,11.874841759192941
420,54.907725032882716,11.874841818630355
421,54.90772504423933,11.874841876565345
422,54.90772505464869,11.874841916046034
423,54.907725060415125,11.87484190879608
424,54.907725055540055,11.874841811919177
425,54.90772503111829,11.874841565355622
426,54.907724974933274,11.874841091493476
427,54.907724871550535,11.874840299105731
428,54.90772470336225,11.874839094710133
429,54.90772445321586,11.874837405432332
430,54.907724109443045,11.87483521828871
431,54.907723674245496,11.87483264112649
432,54.907723176413626,11.87482998968608
433,54.907722689130175,11.874827902541204
434,54.90772235297147,11.874827479893346
435,54.907722402935406,11.874830431950382
436,54.907723196123825,11.874839206361335
437,54.90772523329602,11.874857040495256
438,54.90772916264262,11.874887852457322
439,54.90773574771019,11.87493584529036
440,54.90774577366694,11.875004655131036
441,54.907759857843445,11.875095833808164
442,54.907778123423874,11.875206433529629
443,54.907798605463384,11.87526917058374
444,54.90781105074089,11.875312600762411
445,54.907815894694146,11.875340686053002
446,54.90781513071818,11.875358813295025
447,54.907812222242,11.875370396313269
448,54.90781284049183,11.875376360626708
449,54.9078172187802,11.875378814658298
450,54.90782396233789,11.875379221448934
451,54.9078297968434,11.87537840468621
452,54.90782910737293,11.875376587755499
453,54.90781335735154,11.875373438241486
454,54.907770554843516,11.87536811262288
455,54.907685043487504,11.875359316245744
456,54.90753804302746,11.875345413356403
457,54.90730954750722,11.875324641753963
458,54.90698239235417,11.875295505949184
459,54.90654948841846,11.875257439029193
460,54.906134555759515,11.875225803548261
461,54.90575806870579,11.875198755571946
462,54.90542448587309,11.875172139228692
463,54.905131794519875,11.875139841037376
464,54.904874222833485,11.875092429284638
465,54.904643494688514,11.87502099029893
466,54.90443029350951,11.874917726213457
467,54.90422004045385,11.874787768694961
468,54.90400035339088,11.874633587024015
469,54.903763645325455,11.874456050671315
470,54.90350600223161,11.87425539868817
471,54.90323027107314,11.874035239261675
472,54.90294058942547,11.873791389097718
473,54.90265962660126,11.873537346850474
474,54.902394700767815,11.873291805614684
475,54.90214895631852,11.873051913727263
476,54.90192232891981,11.87281301596483
477,54.901713059592545,11.872574082034575
478,54.90151694697616,11.872388603911125
479,54.901332257075424,11.87225726842828
480,54.90115775491632,11.87217684561145
481,54.900993267089945,11.872136132860808
482,54.900838019494486,11.87212610395135
483,54.900690385027524,11.872137390334649
484,54.900548509584695,11.872161892733644
485,54.90040956355013,11.872192896944343
486,54.900271300399304,11.872223814791493
487,54.900132011369394,11.872250118956845
488,54.89999184243011,11.872257226493158
489,54.89984943669308,11.872242431760004
490,54.89970317064201,11.872206534210381
491,54.89955197346598,11.872153547771598
492,54.89939537198782,11.872088625686722
493,54.89923310737024,11.872016932260086
494,54.89906539281349,11.871942496951531
495,54.898893076226614,11.871867049082455
496,54.89871715016723,11.87179064444639
497,54.89854006086791,11.871709125689204
498,54.89836320933215,11.87162031777517
499,54.89818748003659,11.871522532583985
500,54.8980133211373,11.87141516440666
501,54.89784095067785,11.871297509024656
502,54.897670477559664,11.87116887997815
503,54.8975022114449,11.871027820260304
504,54.8973363042342,11.870872286999504
505,54.89717287662718,11.870700246764596
506,54.897011663106106,11.870510297661225
507,54.896852453846336,11.870301766330384
508,54.89669538686216,11.870075342897843
509,54.89654073535352,11.869831796123542
510,54.89638896849924,11.869572334445222
511,54.89624032789662,11.869298595914971
512,54.89609489860756,11.869012676429708
513,54.8959521263241,11.868717557590578
514,54.89581130704036,11.868416782715483
515,54.89567226393163,11.86811425165071
516,54.895535702517755,11.86781458306165
517,54.89540293705963,11.867522770837521
518,54.89527584798099,11.867243727660053
519,54.89515616137184,11.866981542433397
520,54.89504490685985,11.866738546938578
521,54.89493235009136,11.866493818514604
522,54.8948196464187,11.866250526625647
523,54.89470881786745,11.86601382153211
524,54.89460210552829,11.865788153525695
525,54.894502592302096,11.865577039605204
526,54.89441272053163,11.865383829765943
527,54.894334752080795,11.865211352538802
528,54.89427079757934,11.865060854592667
529,54.89422230416612,11.864931221652618
530,54.89419017787498,11.864818410641814
531,54.89417471911935,11.864716811254416
532,54.8941740542659,11.864611482187046
533,54.89418785213858,11.86449627568822
534,54.89421335037094,11.864365155610622
535,54.89424772201916,11.864213187972151
536,54.8942883493304,11.86403538806301
537,54.89433312626303,11.863830445181437
538,54.89438059184489,11.863598517667555
539,54.89443023877905,11.86334047929956
540,54.894481993939934,11.863057792536384
541,54.89453615491733,11.86275213356363
542,54.89459250766529,11.862425348697991
543,54.89465088661651,11.862079485218402
544,54.89471118309115,11.86171658519433
545,54.894773328745664,11.861338736614186
546,54.89483728025366,11.860947737179941
547,54.89490300671546,11.860545022009727
548,54.894970562016105,11.860131748729152
549,54.895039905044484,11.859708723814991
550,54.89511069222725,11.859276356209683
551,54.8951822168817,11.858834942078008
552,54.89525349088909,11.858384329267718
553,54.895323045622774,11.857923631700293
554,54.895389845744496,11.857452145565745
555,54.89545309036655,11.856969796441991
556,54.89551220892886,11.856477257511633
557,54.89556710411604,11.855975830797725
558,54.89561802099029,11.85546696483034
559,54.89566527552703,11.854952375521822
560,54.89571007654879,11.854433832238875
561,54.89575285653523,11.853912774519312
562,54.89579466213984,11.853391079370356
563,54.895835651951494,11.852870394618702
564,54.89587569843172,11.852352861645786
565,54.895914464065996,11.851841349370547
566,54.89595170779069,11.851339224479084
567,54.89598733766023,11.850850375553662
568,54.896021472945364,11.850378515475
569,54.896053771304196,11.84992598254258
570,54.89608365406315,11.849493778722216
571,54.89611058976255,11.8490819959421
572,54.89613400431827,11.848690635599041
573,54.896153571585614,11.84832010599272
574,54.896169378056925,11.847971103675112
575,54.8961816530095,11.847643583944988
576,54.89619075401841,11.847335369619431
577,54.89619771932486,11.847015025622765
578,54.8962023660535,11.846681274003533
579,54.896204924200184,11.846335451713585
580,54.896205737239676,11.845980086513222
581,54.89620525977282,11.84561814255276
582,54.89620377275597,11.845251838650807
583,54.896201245871985,11.844882646234037
584,54.89619771731024,11.844511430519548
585,54.89619305192187,11.844139023916956
586,54.89618694727873,11.843765952195595
587,54.89617894706232,11.843392376900772
588,54.89616874293558,11.843018545661042
589,54.89615619536637,11.842644608952524
590,54.89614133195816,11.842270743937028
591,54.89612421697563,11.84189691110247
592,54.896104950556165,11.841522878890363
593,54.89608379520486,11.841148607374814
594,54.89606116614913,11.84077388287568
595,54.89603725925323,11.840398562117615
596,54.89601241865088,11.840022441465091
597,54.89598690322768,11.839645366628936
598,54.89596100250042,11.839267090066155
599,54.89593480638285,11.838887373242251
600,54.89590834877879,11.838505976703448
601,54.89588187616714,11.838122522733716
602,54.89585545222325,11.837736626465777
603,54.895829081730206,11.837348056350674
604,54.895802694246996,11.836956535714545
605,54.89577590483003,11.836562709290451
606,54.89574821961705,11.836167295805987
607,54.895719837850464,11.83576963576255
608,54.8956910368134,11.83536973190071
609,54.895662019486245,11.834967331858834
610,54.895633168777294,11.834562700339154
611,54.89560482058323,11.83415599135131
612,54.895577400479695,11.833747356124682
613,54.895551459896005,11.83333716285761
614,54.89552757527563,11.832925493342351
615,54.895506351493324,11.832512236848906
616,54.89548830935396,11.832097389856225
617,54.89547391902573,11.831680926170732
618,54.89546360463952,11.831262796162084
619,54.89545764499879,11.830842908322305
620,54.89545630809316,11.830421012297014
621,54.89545974700992,11.8299969631871
622,54.89546809488818,11.829570712684216
623,54.895481200511306,11.82914205506005
624,54.89549872141426,11.828710875503313
625,54.895520108570715,11.828277050924266
626,54.895544703702825,11.827840701107391
627,54.89557171417142,11.827401937493596
628,54.89560006458057,11.826960851120333
629,54.8956287630903,11.82651765339457
630,54.89565689681478,11.826072660941946
631,54.895683619657234,11.825626034348106
632,54.895708269935895,11.82517778839691
633,54.89573061756867,11.824728284668234
634,54.89575046569769,11.824277595636408
635,54.89576799346138,11.823825596022273
636,54.89578361654201,11.823372091100753
637,54.89579781061525,11.822916703603711
638,54.8958109462146,11.822459131104907
639,54.895823273741215,11.821998924326339
640,54.89583507393174,11.821535990498447
641,54.895846525226354,11.821070198746623
642,54.8958577183347,11.820601469435301
643,54.895868566512874,11.82012964117791
644,54.89587919777508,11.819654675286975
645,54.89588971618458,11.819176389889064
646,54.895900080817526,11.818694446769058
647,54.89591012955091,11.818208491975536
648,54.89592013124974,11.817718315028008
649,54.895930294178505,11.817223870060115
650,54.89594089088197,11.816725279288914
651,54.89595227007029,11.816222709408242
652,54.895964857624584,11.815716504445577
653,54.89597891796728,11.81520697206211
654,54.895994806953574,11.81469475184464
655,54.89601287280511,11.814180473822532
656,54.8960334398449,11.813664743469781
657,54.89605678631978,11.813148154939762
658,54.89608285708131,11.812631304704798
659,54.8961112517275,11.812114551941765
660,54.89614151274643,11.811598152303732
661,54.89617315428132,11.81108216528186
662,54.89620567274882,11.8105666206032
663,54.896238679289645,11.810051556280245
664,54.896272024407075,11.80953692971612
665,54.89630552432197,11.80902279730509
666,54.89633915680835,11.808509238588293
667,54.89637278438236,11.80799646718684
668,54.89640612659138,11.807485079718289
669,54.89643901446572,11.806976084925111
670,54.89647126005711,11.806471089202251
671,54.896502898573964,11.805972479166435
672,54.896533646567555,11.805483584310004
673,54.8965633995795,11.805008818003301
674,54.89659187056928,11.804553007416255
675,54.89661873689122,11.804120812733204
676,54.89664385513404,11.803716154503036
677,54.89666735980694,11.803340218003148
678,54.896691546906,11.802958227399245
679,54.89671645208162,11.802572243298636
680,54.89674185634561,11.802187144492772
681,54.89676738936107,11.801808791570148
682,54.89679262786728,11.801442633161866
683,54.896817378696156,11.801094003760552
684,54.896841657400536,11.800767537418302
685,54.89686536816088,11.800468075772024
686,54.89688829774209,11.800200080340838
687,54.89690986104089,11.799967565324533
688,54.89692851693859,11.799774182825924
689,54.89694262133959,11.79962249218137
690,54.89695076479226,11.79951046335319
691,54.896951575504985,11.799424099363222
692,54.89694220220275,11.79936094328385
693,54.89691966175121,11.799313090141885
694,54.89688033194648,11.79928469991466
695,54.89682239176643,11.799278464685619
696,54.89674239972365,11.799290611147411
697,54.89665082622721,11.799310220323893
698,54.89655206419626,11.799332199236904
699,54.896449957050756,11.799354537898632
700,54.89634814955927,11.799376325293421
701,54.896250310318074,11.799396256287972
702,54.896149555565806,11.799415282673191
703,54.89604947798452,11.79943277747728
704,54.89595305649863,11.799447753866124
705,54.89585345833348,11.799461654315289
706,54.89575435800258,11.799474518760718
707,54.89566011548007,11.799487331297227
708,54.89557485567001,11.799501066446997
709,54.89550187731161,11.79951755645486
710,54.89544333919805,11.79953963136649
711,54.895399706005996,11.799570340605046
712,54.895370517453195,11.799612158116753
713,54.89535424228966,11.799666019754097
714,54.895346252850004,11.79972916808903
715,54.89534409537745,11.79979906422854
716,54.895345801847064,11.799872558811655
717,54.89534977129597,11.79994666755327
718,54.89535510999167,11.80001938270934
719,54.89536103161826,11.800089469461579
720,54.895366283141406,11.800155889650584
721,54.89536920909201,11.80021750516313
722,54.89536862834688,11.800273563636308
723,54.895363505286454,11.800323194001876
724,54.895353256756394,11.800365310736689
725,54.89533793730598,11.800398841105032
726,54.895318543194044,11.800422760385409
727,54.8952968405368,11.800436303999714
728,54.89527479832997,11.800439251179496
729,54.89525445929846,11.80043258535209
730,54.89523745519064,11.800418348821864
731,54.895224570325325,11.800399981905423
732,54.895215617484176,11.800381274267467
733,54.89520992727888,11.800365454657843
734,54.89520673370586,11.800353892983166
735,54.895205374705185,11.80034615125066
736,54.89520508083046,11.800341359911588
737,54.895205370681936,11.8003387289002
738,54.89520591882955,11.80033755985468
739,54.895206523903326,11.800337296629014
740,54.89520707535869,11.800337531640741
741,54.89520752410629,11.800337988812906
742,54.89520785912679,11.80033849690178
743,54.895208090335196,11.80033896156236
744,54.895208236975655,11.800339340586346
745,54.89520832042435,11.800339624142268
746,54.89520836022532,11.800339820267878
747,54.895208372317676,11.800339945024543
748,54.895208368623436,11.800340016374998
749,54.895208357385755,11.800340050796109
750,54.895208343843784,11.80034006174785
751,54.895208330986755,11.800340059295529
752,54.89520832024503,11.800340050368224
753,54.89520831205404,11.800340039302162
754,54.89520830627569,11.800340028451169
755,54.895208302488975,11.800340018745565
756,54.895208300173714,11.80034001014998
757,54.89520829881503,11.80034000201605
758,54.895208297954326,11.800339993354372
759,54.89520829720897,11.800339983067245
760,54.89520829627867,11.800339970193624
761,54.89520829495316,11.800339954222485
762,54.89520829313238,11.800339935530243
763,54.89520829086846,11.800339915989595
764,54.89520828843573,11.80033989977586
765,54.89520828643147,11.800339894355108
766,54.895208285904,11.800339911566061
767,54.89520828849464,11.80033996859351
768,54.895208296564505,11.800340088463946
769,54.89520831325426,11.800340299467255
770,54.89520834239463,11.800340632624396
771,54.89520838814674,11.800341116000421
772,54.895208454208635,11.800341764355847
773,54.89520854238392,11.800342562432215
774,54.89520865028344,11.800343440237583
775,54.895208767943615,11.80034423927188
776,54.89520887322726,11.800344670040914
777,54.8952089260705,11.800344263874866
778,54.895208862008474,11.800342326485692
779,54.895208586021674,11.800337907365572
