id,fixtime,latitude,longitude,altitude,speed,course,accuracy
"581361",2020/09/28 19:54:16,54.907725,11.8748416,31,0,280,0
"581362",2020/09/28 19:54:17,54.907725,11.8748416,31,0,280,0
"581363",2020/09/28 19:54:18,54.907725,11.8748416,31,0,280,0
"581364",2020/09/28 19:54:19,54.907725,11.8748416,31,0,280,0
"581365",2020/09/28 19:54:20,54.907725,11.8748416,31,0,280,0
"581366",2020/09/28 19:54:21,54.907725,11.8748416,31,0,280,0
"581367",2020/09/28 19:54:21,54.907725,11.8748416,31,0,280,0
"581368",2020/09/28 19:54:22,54.907725,11.8748416,31,0,280,0
"581369",2020/09/28 19:54:23,54.907725,11.8748416,31,0,280,0
"581370",2020/09/28 19:54:24,54.907725,11.8748416,31,0,280,0
"581371",2020/09/28 19:54:25,54.907725,11.8748416,31,0,280,0
"581372",2020/09/28 19:54:26,54.907725,11.8748416,31,0,280,0
"581373",2020/09/28 19:54:26,54.907725,11.8748416,31,0,280,0
"581374",2020/09/28 19:54:27,54.907725,11.8748416,31,0,280,0
"581375",2020/09/28 19:54:28,54.907725,11.8748416,31,0,280,0
"581376",2020/09/28 19:54:29,54.907725,11.8748416,31,0,280,0
"581377",2020/09/28 19:54:29,54.907725,11.8748416,31,0,280,0
"581378",2020/09/28 19:54:30,54.907725,11.8748416,31,0,280,0
"581379",2020/09/28 19:54:31,54.907725,11.8748416,31,0,280,0
"581380",2020/09/28 19:54:32,54.907725,11.8748416,31,0,280,0
"581381",2020/09/28 19:54:33,54.907725,11.8748416,31,0,280,0
"581382",2020/09/28 19:54:34,54.907725,11.8748416,31,0,280,0
"581383",2020/09/28 19:54:35,54.907725,11.8748416,31,0,280,0
"581384",2020/09/28 19:54:36,54.907725,11.8748416,31,0,280,0
"581385",2020/09/28 19:54:37,54.907725,11.8748416,31,0,280,0
"581386",2020/09/28 19:54:38,54.907725,11.8748416,31,0,280,0
"581387",2020/09/28 19:54:39,54.907725,11.8748416,31,0,280,0
"581388",2020/09/28 19:54:40,54.907725,11.8748416,31,0,280,0
"581389",2020/09/28 19:54:41,54.907725,11.8748416,31,0,280,0
"581390",2020/09/28 19:54:42,54.907725,11.8748416,31,0,280,0
"581391",2020/09/28 19:54:43,54.907725,11.8748416,31,0,280,0
"581392",2020/09/28 19:55:43,54.907725,11.8748416,31,0,280,0
"581393",2020/09/28 19:56:43,54.907725,11.8748416,31,0,280,0
"581394",2020/09/28 19:57:43,54.907725,11.8748416,31,0,280,0
"581395",2020/09/28 19:58:08,54.907725,11.8748416,31,0,280,0
"581396",2020/09/28 19:58:10,54.907725,11.8748416,31,0,280,0
"581397",2020/09/28 19:58:30,54.907725,11.8748416,30,0,280,0
"581398",2020/09/28 19:58:53,54.907725,11.8748416,27,0,280,0
"581399",2020/09/28 19:59:53,54.907725,11.8748416,27,0,280,0
"581400",2020/09/28 20:00:53,54.907725,11.8748416,27,0,280,0
"581401",2020/09/28 20:01:53,54.907725,11.8748416,27,0,280,0
"581402",2020/09/28 20:02:53,54.907725,11.8748416,27,0,280,0
"581403",2020/09/28 20:03:53,54.907725,11.8748416,27,0,280,0
"581404",2020/09/28 20:04:53,54.907725,11.8748416,27,0,280,0
"581405",2020/09/28 20:05:53,54.907725,11.8748416,27,0,280,0
"581406",2020/09/28 20:06:53,54.907725,11.8748416,27,0,280,0
"581407",2020/09/28 20:07:53,54.907725,11.8748416,27,0,280,0
"581408",2020/09/28 20:08:53,54.907725,11.8748416,27,0,280,0
"581409",2020/09/28 20:09:53,54.907725,11.8748416,27,0,280,0
"581410",2020/09/28 20:10:53,54.907725,11.8748416,27,0,280,0
"581411",2020/09/28 20:11:53,54.907725,11.8748416,27,0,280,0
"581412",2020/09/28 20:12:53,54.907725,11.8748416,27,0,280,0
"581414",2020/09/28 20:13:53,54.907725,11.8748416,27,0,280,0
"581415",2020/09/28 20:14:53,54.907725,11.8748416,27,0,280,0
"581416",2020/09/28 20:15:53,54.907725,11.8748416,27,0,280,0
"581417",2020/09/28 20:16:53,54.907725,11.8748416,27,0,280,0
"581418",2020/09/28 20:17:53,54.907725,11.8748416,27,0,280,0
"581419",2020/09/28 20:18:53,54.907725,11.8748416,27,0,280,0
"581420",2020/09/28 20:19:53,54.907725,11.8748416,27,0,280,0
"581421",2020/09/28 20:20:53,54.907725,11.8748416,27,0,280,0
"581422",2020/09/28 20:21:10,54.907725,11.8748416,27,0,280,0
"581423",2020/09/28 20:21:12,54.907725,11.8748416,27,0,280,0
"581424",2020/09/28 20:22:12,54.907725,11.8748416,27,0,280,0
"581425",2020/09/28 20:23:12,54.907725,11.8748416,27,0,280,0
"581426",2020/09/28 20:24:12,54.907725,11.8748416,27,0,280,0
"581427",2020/09/28 20:25:12,54.907725,11.8748416,27,0,280,0
"581428",2020/09/28 20:26:12,54.907725,11.8748416,27,0,280,0
"581429",2020/09/28 20:27:12,54.907725,11.8748416,27,0,280,0
"581430",2020/09/28 20:28:12,54.907725,11.8748416,27,0,280,0
"581431",2020/09/28 20:29:12,54.907725,11.8748416,27,0,280,0
"581432",2020/09/28 20:30:12,54.907725,11.8748416,27,0,280,0
"581433",2020/09/28 20:31:12,54.907725,11.8748416,27,0,280,0
"581434",2020/09/28 20:32:12,54.907725,11.8748416,27,0,280,0
"581435",2020/09/28 20:33:12,54.907725,11.8748416,27,0,280,0
"581436",2020/09/28 20:34:12,54.907725,11.8748416,27,0,280,0
"581437",2020/09/28 20:35:12,54.907725,11.8748416,27,0,280,0
"581438",2020/09/28 20:36:12,54.907725,11.8748416,27,0,280,0
"581439",2020/09/28 20:37:12,54.907725,11.8748416,27,0,280,0
"581440",2020/09/28 20:38:12,54.907725,11.8748416,27,0,280,0
"581441",2020/09/28 20:39:12,54.907725,11.8748416,27,0,280,0
"581442",2020/09/28 20:40:12,54.907725,11.8748416,27,0,280,0
"581443",2020/09/28 20:41:12,54.907725,11.8748416,27,0,280,0
"581444",2020/09/28 20:42:12,54.907725,11.8748416,27,0,280,0
"581445",2020/09/29 06:44:25,54.9077416,11.8757016,77,3.239742,182,0
"581446",2020/09/29 06:44:26,54.9078666,11.8753266,68,3.779699,212,0
"581447",2020/09/29 06:44:27,54.9078583,11.87534,66,3.779699,218,0
"581448",2020/09/29 06:44:28,54.907845,11.8753316,64,5.39957,204,0
"581449",2020/09/29 06:44:29,54.9078199,11.8753383,61,6.479484,207,0
"581450",2020/09/29 06:44:30,54.9077616,11.875365,59,8.099355,194,0
"581451",2020/09/29 06:44:31,54.9077616,11.875365,59,8.099355,194,0
"581452",2020/09/29 06:44:32,54.9077616,11.875365,59,8.099355,194,0
"581453",2020/09/29 06:44:33,54.9077616,11.875365,59,8.099355,194,0
"581454",2020/09/29 06:44:34,54.9077616,11.875365,0,0,0,0
"581455",2020/09/29 06:44:35,54.9077616,11.875365,0,0,0,0
"581456",2020/09/29 06:44:36,54.9077616,11.875365,0,0,0,0
"581457",2020/09/29 06:44:37,54.9077616,11.875365,0,0,0,0
"581458",2020/09/29 06:44:38,54.9077616,11.875365,0,0,0,0
"581459",2020/09/29 06:44:39,54.9077616,11.875365,0,0,0,0
"581460",2020/09/29 06:44:40,54.9077616,11.875365,0,0,0,0
"581461",2020/09/29 06:44:41,54.9077616,11.875365,0,0,0,0
"581462",2020/09/29 06:44:42,54.9060933,11.8751516,55,23.758108,177,0
"581463",2020/09/29 06:44:43,54.905765,11.8751483,62,26.99785,175,0
"581464",2020/09/29 06:44:44,54.9055133,11.8751416,67,29.697635,172,0
"581465",2020/09/29 06:44:45,54.9052666,11.8751333,73,32.937377,170,0
"581466",2020/09/29 06:44:46,54.90503,11.8751483,78,33.477334,171,0
"581467",2020/09/29 06:44:47,54.9048099,11.875145,83,33.477334,174,0
"581468",2020/09/29 06:44:48,54.9045966,11.87513,88,34.017291,175,0
"581469",2020/09/29 06:44:49,54.904455,11.8749466,87,35.097205,179,0
"581470",2020/09/29 06:44:50,54.9042966,11.8747933,86,37.257033,184,0
"581471",2020/09/29 06:44:51,54.9040983,11.8746433,82,39.416861,187,0
"581472",2020/09/29 06:44:52,54.9038816,11.874485,77,41.036732,189,0
"581473",2020/09/29 06:44:53,54.9036066,11.8742683,71,43.19656,191,0
"581474",2020/09/29 06:44:54,54.90335,11.8741583,76,42.656603,192,0
"581475",2020/09/29 06:44:55,54.9028633,11.8738233,82,43.19656,195,0
"581476",2020/09/29 06:44:56,54.9025766,11.8734166,76,43.19656,198,0
"581477",2020/09/29 06:44:57,54.9023233,11.87328,76,43.736517,198,0
"581478",2020/09/29 06:44:58,54.9020983,11.87317,75,43.19656,197,0
"581479",2020/09/29 06:44:59,54.90189,11.8730716,74,43.736517,194,0
"581480",2020/09/29 06:45:00,54.9017183,11.8722849,15,43.736517,196,0
"581481",2020/09/29 06:45:01,54.901525,11.8721966,13,43.19656,193,0
"581482",2020/09/29 06:45:02,54.90134,11.872115,12,42.116646,191,0
"581483",2020/09/29 06:45:03,54.9011533,11.8721266,13,39.416861,185,0
"581484",2020/09/29 06:45:04,54.9009833,11.8721166,12,35.637162,183,0
"581485",2020/09/29 06:45:05,54.90083,11.8721316,11,32.39742,181,0
"581486",2020/09/29 06:45:06,54.9006833,11.8721516,11,29.697635,178,0
"581487",2020/09/29 06:45:07,54.9005533,11.8721716,10,28.077764,179,0
"581488",2020/09/29 06:45:08,54.90042,11.8722016,9,28.077764,178,0
"581489",2020/09/29 06:45:09,54.900285,11.8722049,8,29.697635,180,0
"581490",2020/09/29 06:45:10,54.9001283,11.8723466,13,30.237592,180,0
"581491",2020/09/29 06:45:11,54.8999916,11.8723416,13,30.237592,184,0
"581492",2020/09/29 06:45:12,54.8998566,11.8723083,13,30.237592,190,0
"581493",2020/09/29 06:45:13,54.8997133,11.8722416,13,31.857463,196,0
"581494",2020/09/29 06:45:14,54.8995616,11.87216,13,34.017291,197,0
"581495",2020/09/29 06:45:15,54.8994066,11.8720699,14,35.097205,196,0
"581496",2020/09/29 06:45:16,54.899245,11.8719799,13,36.717076,195,0
"581497",2020/09/29 06:45:17,54.8990749,11.8719016,13,36.717076,195,0
"581498",2020/09/29 06:45:18,54.8989033,11.871825,12,37.257033,195,0
"581499",2020/09/29 06:45:19,54.8987116,11.8717883,13,37.79699,195,0
"581500",2020/09/29 06:45:20,54.8985316,11.8717149,14,39.416861,196,0
"581501",2020/09/29 06:45:21,54.898355,11.87163,14,38.336947,199,0
"581502",2020/09/29 06:45:22,54.8981816,11.871525,13,38.876904,200,0
"581503",2020/09/29 06:45:23,54.89801,11.8714133,13,38.876904,203,0
"581504",2020/09/29 06:45:24,54.89784,11.87129,13,39.416861,203,0
"581505",2020/09/29 06:45:25,54.8976683,11.8711633,13,39.416861,203,0
"581506",2020/09/29 06:45:26,54.8975,11.87103,13,38.876904,206,0
"581507",2020/09/29 06:45:27,54.8973333,11.8708833,13,39.956818,210,0
"581508",2020/09/29 06:45:28,54.8971733,11.8707166,13,40.496775,213,0
"581509",2020/09/29 06:45:29,54.8970149,11.87053,13,41.576689,217,0
"581510",2020/09/29 06:45:30,54.896855,11.870315,13,43.736517,219,0
"581511",2020/09/29 06:45:31,54.8966966,11.8700883,13,44.816431,220,0
"581512",2020/09/29 06:45:32,54.8965383,11.869845,12,45.356388,222,0
"581513",2020/09/29 06:45:33,54.896385,11.8695866,11,46.436302,224,0
"581514",2020/09/29 06:45:34,54.896235,11.8693149,11,46.976259,227,0
"581515",2020/09/29 06:45:35,54.896095,11.8690266,10,46.976259,230,0
"581516",2020/09/29 06:45:36,54.89596,11.8687283,10,47.516216,232,0
"581517",2020/09/29 06:45:37,54.8958233,11.8684249,10,48.056173,231,0
"581518",2020/09/29 06:45:38,54.8956816,11.8681133,10,48.056173,231,0
"581519",2020/09/29 06:45:39,54.8955383,11.8677983,10,50.216001,231,0
"581520",2020/09/29 06:45:40,54.8953916,11.8674833,11,50.755958,230,0
"581521",2020/09/29 06:45:41,54.8952466,11.8671716,11,50.216001,230,0
"581522",2020/09/29 06:45:42,54.8951033,11.8668633,12,48.59613,231,0
"581523",2020/09/29 06:45:42,54.8951033,11.8668633,12,48.59613,231,0
"581524",2020/09/29 06:45:43,54.8949683,11.8665633,12,47.516216,232,0
"581525",2020/09/29 06:45:44,54.89484,11.8662733,12,44.276474,233,0
"581526",2020/09/29 06:45:45,54.8947216,11.8660133,13,40.496775,233,0
"581527",2020/09/29 06:45:46,54.8946016,11.8657783,15,38.336947,233,0
"581528",2020/09/29 06:45:47,54.8944983,11.8655549,17,35.097205,234,0
"581529",2020/09/29 06:45:48,54.894405,11.865345,18,31.857463,233,0
"581530",2020/09/29 06:45:49,54.8943216,11.8651583,19,27.537807,233,0
"581531",2020/09/29 06:45:50,54.894255,11.865,20,22.678194,234,0
"581532",2020/09/29 06:45:51,54.8942033,11.8648733,21,18.898495,237,0
"581534",2020/09/29 06:45:52,54.8941666,11.864755,22,16.19871,242,0
"581535",2020/09/29 06:45:53,54.8941666,11.864755,22,16.19871,242,0
"581536",2020/09/29 06:45:53,54.8941533,11.8646383,22,14.578839,256,0
"581537",2020/09/29 06:45:54,54.89418,11.864525,23,15.658753,280,0
"581538",2020/09/29 06:45:55,54.894215,11.864395,24,18.358538,286,0
"581539",2020/09/29 06:45:56,54.8942566,11.8642616,25,18.898495,292,0
"581540",2020/09/29 06:45:57,54.8943016,11.8640733,26,24.838022,286,0
"581541",2020/09/29 06:45:58,54.8943483,11.8638566,27,29.157678,285,0
"581542",2020/09/29 06:45:59,54.8943916,11.8636166,27,31.857463,284,0
"581543",2020/09/29 06:46:00,54.8944366,11.8633516,28,35.097205,284,0
"581544",2020/09/29 06:46:01,54.8944816,11.8630649,28,37.79699,284,0
"581545",2020/09/29 06:46:02,54.8945366,11.8627566,28,40.496775,285,0
"581546",2020/09/29 06:46:03,54.8945933,11.8624266,28,43.19656,285,0
"581547",2020/09/29 06:46:04,54.8946516,11.8620783,28,45.356388,285,0
"581548",2020/09/29 06:46:05,54.8947116,11.8617116,28,47.516216,285,0
"581549",2020/09/29 06:46:06,54.8947733,11.8613316,28,49.136087,285,0
"581550",2020/09/29 06:46:07,54.8948366,11.86094,29,50.755958,285,0
"581551",2020/09/29 06:46:08,54.8949,11.8605366,29,51.835872,284,0
"581552",2020/09/29 06:46:09,54.894965,11.8601233,30,53.455743,284,0
"581553",2020/09/29 06:46:10,54.8950333,11.8597016,30,54.535657,285,0
"581554",2020/09/29 06:46:11,54.8951049,11.8592683,32,56.155528,284,0
"581555",2020/09/29 06:46:12,54.8951783,11.8588283,32,56.695485,286,0
"581556",2020/09/29 06:46:13,54.8952566,11.8583866,33,57.775399,285,0
"581557",2020/09/29 06:46:14,54.8953283,11.8579333,33,57.775399,284,0
"581558",2020/09/29 06:46:15,54.8953966,11.857465,34,59.935227,283,0
"581559",2020/09/29 06:46:16,54.8954616,11.8569816,34,61.555098,282,0
"581560",2020/09/29 06:46:17,54.89552,11.856485,35,62.635012,280,0
"581561",2020/09/29 06:46:18,54.8955733,11.8559816,36,63.714926,279,0
"581562",2020/09/29 06:46:19,54.895625,11.8554699,36,63.714926,278,0
"581563",2020/09/29 06:46:20,54.8956633,11.8549533,35,63.714926,277,0
"581564",2020/09/29 06:46:21,54.8957099,11.8544383,35,63.714926,277,0
"581565",2020/09/29 06:46:22,54.895745,11.8539166,34,64.254883,277,0
"581566",2020/09/29 06:46:23,54.8957883,11.8533999,33,64.79484,278,0
"581567",2020/09/29 06:46:24,54.8958316,11.8528816,32,64.79484,277,0
"581568",2020/09/29 06:46:25,54.8958749,11.8523616,32,64.79484,277,0
"581569",2020/09/29 06:46:26,54.895915,11.8518449,31,64.254883,277,0
"581570",2020/09/29 06:46:27,54.8959516,11.8513316,31,63.174969,277,0
"581571",2020/09/29 06:46:28,54.8959833,11.85083,31,63.714926,276,0
"581572",2020/09/29 06:46:29,54.8960183,11.850355,31,57.775399,277,0
"581573",2020/09/29 06:46:30,54.8960533,11.8499066,31,54.535657,277,0
"581574",2020/09/29 06:46:31,54.8960849,11.8494816,31,51.835872,276,0
"581575",2020/09/29 06:46:32,54.8961149,11.8490716,30,50.755958,276,0
"581576",2020/09/29 06:46:33,54.89614,11.84867,31,49.676044,275,0
"581577",2020/09/29 06:46:34,54.8961583,11.8482733,30,48.59613,275,0
"581578",2020/09/29 06:46:35,54.8961733,11.8478833,30,48.056173,273,0
"581579",2020/09/29 06:46:36,54.896185,11.8474983,30,47.516216,273,0
"581580",2020/09/29 06:46:36,54.896185,11.8474983,30,47.516216,273,0
"581581",2020/09/29 06:46:37,54.8961983,11.8471166,30,46.976259,272,0
"581582",2020/09/29 06:46:38,54.8962033,11.8467383,30,46.976259,271,0
"581583",2020/09/29 06:46:39,54.896205,11.8463616,29,46.436302,271,0
"581584",2020/09/29 06:46:40,54.8962033,11.8459833,29,46.436302,270,0
"581585",2020/09/29 06:46:41,54.8962016,11.8456116,28,45.896345,270,0
"581586",2020/09/29 06:46:42,54.8962016,11.8452433,28,45.896345,269,0
"581587",2020/09/29 06:46:43,54.8961983,11.8448766,28,46.436302,269,0
"581588",2020/09/29 06:46:44,54.896195,11.844505,28,45.896345,268,0
"581589",2020/09/29 06:46:45,54.8961916,11.8441333,28,46.436302,268,0
"581590",2020/09/29 06:46:46,54.8961883,11.8437633,28,46.436302,267,0
"581591",2020/09/29 06:46:47,54.8961816,11.84339,28,46.436302,267,0
"581592",2020/09/29 06:46:48,54.8961716,11.8430166,27,46.436302,266,0
"581593",2020/09/29 06:46:49,54.8961583,11.8426416,27,46.436302,266,0
"581594",2020/09/29 06:46:50,54.8961433,11.8422683,26,46.436302,265,0
"581595",2020/09/29 06:46:51,54.8961266,11.8418966,26,46.976259,264,0
"581596",2020/09/29 06:46:52,54.8961066,11.8415216,25,46.976259,264,0
"581597",2020/09/29 06:46:53,54.8960833,11.8411483,25,46.976259,264,0
"581598",2020/09/29 06:46:54,54.8960616,11.8407733,26,46.976259,263,0
"581599",2020/09/29 06:46:55,54.8960366,11.8403983,26,46.976259,263,0
"581600",2020/09/29 06:46:56,54.8960116,11.8400216,26,46.976259,263,0
"581601",2020/09/29 06:46:57,54.895985,11.8396449,27,46.976259,263,0
"581602",2020/09/29 06:46:58,54.89596,11.8392666,27,46.976259,264,0
"581603",2020/09/29 06:46:59,54.895935,11.8388866,27,47.516216,263,0
"581604",2020/09/29 06:47:00,54.8959066,11.8385066,27,47.516216,263,0
"581605",2020/09/29 06:47:01,54.89588,11.838125,27,48.056173,263,0
"581606",2020/09/29 06:47:02,54.8958533,11.83774,26,48.056173,263,0
"581607",2020/09/29 06:47:03,54.8958266,11.8373549,26,48.59613,263,0
"581608",2020/09/29 06:47:04,54.8958033,11.8369566,26,51.295915,265,0
"581609",2020/09/29 06:47:05,54.8957816,11.8365549,25,50.755958,265,0
"581610",2020/09/29 06:47:06,54.8957516,11.8361683,24,49.136087,263,0
"581611",2020/09/29 06:47:07,54.8957216,11.8357699,23,49.676044,263,0
"581612",2020/09/29 06:47:08,54.8956933,11.8353733,23,50.216001,263,0
"581613",2020/09/29 06:47:09,54.8956633,11.8349683,22,50.755958,263,0
"581614",2020/09/29 06:47:10,54.8956349,11.8345633,22,50.755958,263,0
"581615",2020/09/29 06:47:11,54.8956066,11.8341566,21,50.755958,263,0
"581616",2020/09/29 06:47:12,54.8955783,11.833745,20,51.295915,263,0
"581617",2020/09/29 06:47:13,54.8955516,11.8333349,20,51.295915,263,0
"581618",2020/09/29 06:47:14,54.8955266,11.832925,20,51.295915,264,0
"581619",2020/09/29 06:47:15,54.895505,11.8325116,20,51.295915,265,0
"581620",2020/09/29 06:47:16,54.8954866,11.8320966,20,51.295915,266,0
"581621",2020/09/29 06:47:17,54.8954716,11.8316799,20,51.835872,266,0
"581622",2020/09/29 06:47:18,54.8954616,11.8312616,19,51.835872,268,0
"581623",2020/09/29 06:47:19,54.895455,11.8308433,19,51.835872,269,0
"581624",2020/09/29 06:47:20,54.8954533,11.8304216,19,52.375829,270,0
"581625",2020/09/29 06:47:21,54.895455,11.8299966,18,52.375829,271,0
"581626",2020/09/29 06:47:22,54.8954633,11.8295716,18,52.915786,272,0
"581627",2020/09/29 06:47:23,54.8954766,11.8291433,17,52.915786,273,0
"581628",2020/09/29 06:47:24,54.8954949,11.8287133,16,52.915786,274,0
"581629",2020/09/29 06:47:25,54.8955166,11.8282783,15,53.9957,275,0
"581630",2020/09/29 06:47:26,54.8955416,11.8278416,14,54.535657,276,0
"581631",2020/09/29 06:47:27,54.8955716,11.8274033,13,53.9957,277,0
"581632",2020/09/29 06:47:28,54.8956016,11.8269616,12,55.075614,276,0
"581633",2020/09/29 06:47:29,54.8956316,11.8265166,11,55.615571,276,0
"581634",2020/09/29 06:47:30,54.8956616,11.8260716,10,55.075614,276,0
"581635",2020/09/29 06:47:31,54.89569,11.8256266,10,55.615571,275,0
"581636",2020/09/29 06:47:32,54.8957133,11.825175,10,55.615571,275,0
"581637",2020/09/29 06:47:33,54.8957366,11.824725,9,55.615571,274,0
"581638",2020/09/29 06:47:34,54.895755,11.824275,9,55.615571,273,0
"581639",2020/09/29 06:47:35,54.89577,11.8238233,9,56.155528,272,0
"581640",2020/09/29 06:47:36,54.8957833,11.8233716,8,56.155528,273,0
"581641",2020/09/29 06:47:37,54.8957966,11.8229166,7,56.155528,272,0
"581642",2020/09/29 06:47:38,54.89581,11.8224616,7,56.695485,272,0
"581643",2020/09/29 06:47:39,54.8958216,11.8219999,6,57.235442,272,0
"581644",2020/09/29 06:47:40,54.8958333,11.8215366,5,57.775399,272,0
"581645",2020/09/29 06:47:41,54.895845,11.82107,4,57.775399,272,0
"581646",2020/09/29 06:47:42,54.8958583,11.8206016,3,58.315356,272,0
"581647",2020/09/29 06:47:43,54.8958683,11.8201283,2,58.315356,272,0
"581648",2020/09/29 06:47:44,54.8958783,11.8196533,1,58.855313,272,0
"581649",2020/09/29 06:47:45,54.8958899,11.8191766,1,58.855313,272,0
"581650",2020/09/29 06:47:46,54.8959033,11.8186966,0,59.935227,272,0
"581651",2020/09/29 06:47:47,54.8959116,11.8182116,0,60.475184,272,0
"581652",2020/09/29 06:47:48,54.8959216,11.8177216,0,61.015141,272,0
"581653",2020/09/29 06:47:49,54.8959316,11.8172266,-1,61.555098,272,0
"581654",2020/09/29 06:47:50,54.8959416,11.8167283,-2,62.095055,272,0
"581655",2020/09/29 06:47:51,54.8959516,11.816225,-2,62.635012,272,0
"581656",2020/09/29 06:47:52,54.8959649,11.8157199,-3,63.174969,272,0
"581657",2020/09/29 06:47:53,54.8959783,11.8152083,-4,63.174969,272,0
"581658",2020/09/29 06:47:54,54.8959933,11.8146949,-4,63.714926,272,0
"581659",2020/09/29 06:47:55,54.89601,11.8141799,-4,63.714926,273,0
"581660",2020/09/29 06:47:56,54.8960283,11.8136633,-4,64.254883,273,0
"581661",2020/09/29 06:47:57,54.8960516,11.813145,-5,64.254883,274,0
"581662",2020/09/29 06:47:58,54.89608,11.8126283,-4,64.254883,275,0
"581663",2020/09/29 06:47:59,54.89611,11.8121116,-4,64.254883,275,0
"581664",2020/09/29 06:48:00,54.8961416,11.8115966,-4,64.254883,276,0
"581665",2020/09/29 06:48:01,54.8961749,11.8110816,-4,64.254883,276,0
"581666",2020/09/29 06:48:02,54.8962083,11.8105666,-4,64.254883,276,0
"581667",2020/09/29 06:48:03,54.89624,11.8100533,-4,64.254883,276,0
"581668",2020/09/29 06:48:04,54.8962733,11.8095399,-4,64.254883,276,0
"581669",2020/09/29 06:48:05,54.896305,11.8090283,-4,63.714926,276,0
"581670",2020/09/29 06:48:06,54.8963383,11.8085183,-4,63.714926,276,0
"581671",2020/09/29 06:48:07,54.8963733,11.8080083,-4,63.714926,276,0
"581672",2020/09/29 06:48:08,54.8964066,11.8075,-4,63.174969,276,0
"581673",2020/09/29 06:48:09,54.89644,11.8069933,-5,63.174969,275,0
"581674",2020/09/29 06:48:10,54.8964699,11.8064883,-5,62.635012,276,0
"581675",2020/09/29 06:48:11,54.8965033,11.8059849,-4,62.635012,276,0
"581676",2020/09/29 06:48:12,54.8965333,11.8054816,-4,62.095055,275,0
"581677",2020/09/29 06:48:13,54.8965649,11.804985,-3,61.555098,276,0
"581678",2020/09/29 06:48:14,54.8965966,11.8044966,-2,61.015141,276,0
"581679",2020/09/29 06:48:15,54.8966266,11.8040116,-2,59.935227,276,0
"581680",2020/09/29 06:48:16,54.896655,11.8035349,-1,58.855313,275,0
"581681",2020/09/29 06:48:17,54.896655,11.8035349,-1,58.855313,275,0
"581682",2020/09/29 06:48:17,54.8966833,11.803075,-1,56.155528,276,0
"581683",2020/09/29 06:48:18,54.8967116,11.8026333,0,53.9957,276,0
"581684",2020/09/29 06:48:19,54.89674,11.8022116,0,51.835872,276,0
"581685",2020/09/29 06:48:20,54.8967683,11.8018166,0,48.056173,276,0
"581686",2020/09/29 06:48:21,54.8967933,11.8014399,0,45.896345,276,0
"581687",2020/09/29 06:48:22,54.896815,11.8010899,0,43.736517,276,0
"581688",2020/09/29 06:48:23,54.8968366,11.8007566,0,40.496775,276,0
"581689",2020/09/29 06:48:24,54.8968566,11.80045,0,37.257033,276,0
"581690",2020/09/29 06:48:25,54.8968766,11.8001716,0,33.477334,277,0
"581691",2020/09/29 06:48:26,54.8969033,11.7999183,1,32.39742,279,0
"581692",2020/09/29 06:48:27,54.896925,11.7996933,1,28.077764,279,0
"581693",2020/09/29 06:48:28,54.8969366,11.7995349,2,22.138237,277,0
"581694",2020/09/29 06:48:29,54.8969383,11.79955,3,19.978409,276,0
"581787",2020/09/29 06:48:30,54.8969483,11.7994366,3,18.898495,278,0
"581788",2020/09/29 06:48:31,54.8969483,11.7994366,3,18.898495,278,0
"581789",2020/09/29 06:48:31,54.8969483,11.7993099,4,17.818581,274,0
"581790",2020/09/29 06:48:32,54.89692,11.7992233,4,15.658753,264,0
"581791",2020/09/29 06:48:33,54.89692,11.7992233,4,15.658753,264,0
"581792",2020/09/29 06:48:34,54.89674,11.79932,5,15.118796,178,0
"581793",2020/09/29 06:48:35,54.8966399,11.7993516,6,18.358538,175,0
"581794",2020/09/29 06:48:36,54.8965349,11.7993616,6,19.978409,179,0
"581795",2020/09/29 06:48:37,54.89642,11.7993716,6,21.59828,179,0
"581796",2020/09/29 06:48:38,54.8962883,11.7993966,6,24.298065,175,0
"581797",2020/09/29 06:48:39,54.8962883,11.7993966,6,24.298065,175,0
"581798",2020/09/29 06:48:40,54.8961466,11.79942,6,26.99785,174,0
"581799",2020/09/29 06:48:40,54.8960133,11.79945,6,26.99785,174,0
"581800",2020/09/29 06:48:41,54.8960133,11.79945,6,26.99785,174,0
"581801",2020/09/29 06:48:42,54.8958833,11.7994716,6,25.917936,175,0
"581802",2020/09/29 06:48:43,54.89576,11.7994833,7,24.298065,176,0
"581803",2020/09/29 06:48:44,54.8956483,11.7995,7,22.138237,175,0
"581804",2020/09/29 06:48:45,54.8955516,11.7995116,6,19.978409,178,0
"581805",2020/09/29 06:48:46,54.8954716,11.7995166,6,17.278624,179,0
"581806",2020/09/29 06:48:47,54.895415,11.7995233,6,12.958968,179,0
"581807",2020/09/29 06:48:48,54.8953716,11.7995383,6,10.79914,177,0
"581808",2020/09/29 06:48:49,54.8953433,11.79957,7,8.639312,163,0
"581809",2020/09/29 06:48:50,54.89536,11.7996466,7,7.019441,108,0
"581810",2020/09/29 06:48:51,54.895355,11.7997183,7,8.639312,100,0
"581811",2020/09/29 06:48:52,54.8953533,11.7998,7,9.179269,99,0
"581812",2020/09/29 06:48:53,54.895355,11.7998833,7,8.639312,99,0
"581813",2020/09/29 06:48:54,54.8953533,11.7999583,8,8.099355,97,0
"581814",2020/09/29 06:48:55,54.8953533,11.8000266,8,7.559398,90,0
